paper_id,domain,title,retrieved,rank,mrr
AG179,agriculture,Data-driven Crop Growth Simulation on Time-varying Generated Images using Multi-,False,None,0.0
AG180,agriculture,PhenoYieldNet: Learning Crop-Aware Phenological Responses for Multi-Crop Yield P,False,None,0.0
AG181,agriculture,Coupling Machine Learning and Crop Modeling Improves Crop Yield Prediction in th,False,None,0.0
AG182,agriculture,MMCBE: Multi-modality Dataset for Crop Biomass Prediction and Beyond,False,None,0.0
AG183,agriculture,MT-CYP-Net: Multi-Task Network for Pixel-Level Crop Yield Prediction Under Very ,False,None,0.0
AG184,agriculture,YieldSAT: A Multimodal Benchmark Dataset for High-Resolution Crop Yield Predicti,False,None,0.0
AG185,agriculture,Predicting Crop Yield With Machine Learning: An Extensive Analysis Of Input Moda,False,None,0.0
AG186,agriculture,MMST-ViT: Climate Change-aware Crop Yield Prediction via Multi-Modal Spatial-Tem,False,None,0.0
AG187,agriculture,Wheat Crop Yield Prediction Using Deep LSTM Model,False,None,0.0
AG188,agriculture,An Open and Large-Scale Dataset for Multi-Modal Climate Change-aware Crop Yield ,False,None,0.0
AG189,agriculture,Adaptive Fusion of Multi-view Remote Sensing data for Optimal Sub-field Crop Yie,False,None,0.0
AG190,agriculture,NeFF-BioNet: Crop Biomass Prediction from Point Cloud to Drone Imagery,False,None,0.0
AG191,agriculture,A multi-temporal multi-spectral attention-augmented deep convolution neural netw,False,None,0.0
AG192,agriculture,Current knowledge and future research opportunities for modeling annual crop mix,False,None,0.0
AG193,agriculture,CYPUR-NN: Crop Yield Prediction Using Regression and Neural Networks,False,None,0.0
AG194,agriculture,Combining Satellite and Weather Data for Crop Type Mapping: An Inverse Modelling,False,None,0.0
AG195,agriculture,Attention-based Multi-modal Deep Learning Model of Spatio-temporal Crop Yield Pr,False,None,0.0
AG196,agriculture,Scalable Vision-Guided Crop Yield Estimation,False,None,0.0
AG197,agriculture,COMEX: A Composition-Grounded Benchmark and Learning Framework for Explainable A,False,None,0.0
AG198,agriculture,Vision based Crop Row Navigation under Varying Field Conditions in Arable Fields,False,None,0.0
AG199,agriculture,RowDetr: End-to-End Crop Row Detection Using Polynomials,False,None,0.0
AG200,agriculture,RWN: Robust Watermarking Network for Image Cropping Localization,False,None,0.0
HC001,healthcare,A Survey on Active Learning and Human-in-the-Loop Deep Learning for Medical Imag,True,1,1.0
HC002,healthcare,Explainable artificial intelligence (XAI) in deep learning-based medical image a,True,1,1.0
HC003,healthcare,M3D: Advancing 3D Medical Image Analysis with Multi-Modal Large Language Models,True,1,1.0
HC004,healthcare,Recent advances and clinical applications of deep learning in medical image anal,True,1,1.0
HC005,healthcare,A comprehensive survey on deep active learning in medical image analysis,True,1,1.0
HC006,healthcare,Enabling Patient-side Disease Prediction via the Integration of Patient Narrativ,True,1,1.0
HC007,healthcare,Health-LLM: Personalized Retrieval-Augmented Disease Prediction System,True,1,1.0
HC008,healthcare,InceptionGCN: Receptive Field Aware Graph Convolutional Network for Disease Pred,True,1,1.0
HC009,healthcare,PopNet: Real-Time Population-Level Disease Prediction with Data Latency,True,1,1.0
HC010,healthcare,Multi-View Attention Learning for Residual Disease Prediction of Ovarian Cancer,True,1,1.0
HC011,healthcare,Towards Automatic Generation of Shareable Synthetic Clinical Notes Using Neural ,True,1,1.0
HC012,healthcare,ClinText-SP and RigoBERTa Clinical: a new set of open resources for Spanish Clin,True,1,1.0
HC013,healthcare,Beyond Negation Detection: Comprehensive Assertion Detection Models for Clinical,True,1,1.0
HC014,healthcare,Exploring Text Specific and Blackbox Fairness Algorithms in Multimodal Clinical ,True,1,1.0
HC015,healthcare,LLM-Augmented Symptom Analysis for Cardiovascular Disease Risk Prediction: A Cli,True,1,1.0
HC016,healthcare,Beyond Accuracy: A Decision-Theoretic Framework for Allocation-Aware Healthcare ,True,1,1.0
HC017,healthcare,SoK: Security and Privacy Risks of Healthcare AI,True,1,1.0
HC018,healthcare,Enhancing Guardrails for Safe and Secure Healthcare AI,True,1,1.0
HC019,healthcare,Accountability Framework for Healthcare AI Systems: Towards Joint Accountability,True,1,1.0
HC020,healthcare,Information Governance as a Socio-Technical Process in the Development of Trustw,True,1,1.0
HC021,healthcare,Drug Discovery SMILES-to-Pharmacokinetics Diffusion Models with Deep Molecular U,True,1,1.0
HC022,healthcare,Domain Knowledge Infused Conditional Generative Models for Accelerating Drug Dis,True,1,1.0
HC023,healthcare,Synthetic Data from Diffusion Models Improve Drug Discovery Prediction,True,1,1.0
HC024,healthcare,TEDDY: A Family Of Foundation Models For Understanding Single Cell Biology,True,1,1.0
HC025,healthcare,Visualizing Convolutional Neural Network Protein-Ligand Scoring,True,1,1.0
HC026,healthcare,Benchmarking Retrieval-Augmented Large Language Models in Biomedical NLP: Applic,True,1,1.0
HC027,healthcare,ELECTRAMed: a new pre-trained language representation model for biomedical NLP,True,1,1.0
HC028,healthcare,Benchmarking for Biomedical Natural Language Processing Tasks with a Domain Spec,True,1,1.0
HC029,healthcare,Fine-Tuning Large Neural Language Models for Biomedical Natural Language Process,True,1,1.0
HC030,healthcare,On Adversarial Examples for Biomedical NLP Tasks,True,1,1.0
HC031,healthcare,Clinical Decision Support System for Unani Medicine Practitioners,True,1,1.0
HC032,healthcare,"A Governance and Evaluation Framework for Deterministic, Rule-Based Clinical Dec",True,1,1.0
HC033,healthcare,"EHRs Connect Research and Practice: Where Predictive Modeling, Artificial Intell",True,1,1.0
HC034,healthcare,Enhancing clinical decision support with physiological waveforms -- a multimodal,True,1,1.0
HC035,healthcare,Artificial Intelligence-based Clinical Decision Support for COVID-19 -- Where Ar,True,1,1.0
HC036,healthcare,A Neutrosophic Recommender System for Medical Diagnosis Based on Algebraic Neutr,True,1,1.0
HC037,healthcare,A Model for Medical Diagnosis Based on Plantar Pressure,True,1,1.0
HC038,healthcare,Medical diagnosis using neural network,True,1,1.0
HC039,healthcare,Unsupervised Online Feature Selection for Cost-Sensitive Medical Diagnosis,True,1,1.0
HC040,healthcare,Medical Diagnosis with a Novel SVM-CoDOA Based Hybrid Approach,True,1,1.0
HC041,healthcare,Data Mining and Electronic Health Records: Selecting Optimal Clinical Treatments,True,1,1.0
HC042,healthcare,Toward Semantic Interoperability of Electronic Health Records,True,1,1.0
HC043,healthcare,Predicting Stroke from Electronic Health Records,True,1,1.0
HC044,healthcare,Exploiting Multimodal Biometrics in E-Privacy Scheme for Electronic Health Recor,True,1,1.0
HC045,healthcare,Time-Aware Attention for Enhanced Electronic Health Records Modeling,True,1,1.0
HC046,healthcare,Explainable AI in Usable Privacy and Security: Challenges and Opportunities,True,1,1.0
HC047,healthcare,Natural Language Interaction with Explainable AI Models,True,1,1.0
HC048,healthcare,Multi-Modal Explainable Medical AI Assistant for Trustworthy Human-AI Collaborat,True,1,1.0
HC049,healthcare,NEURO-GUARD: Neuro-Symbolic Generalization and Unbiased Adaptive Routing for Dia,True,1,1.0
HC050,healthcare,"CheXplain: Enabling Physicians to Explore and UnderstandData-Driven, AI-Enabled ",True,1,1.0
HC051,healthcare,TransMorph: Transformer for unsupervised medical image registration,False,None,0.0
HC052,healthcare,Fréchet Radiomic Distance (FRD): A Versatile Metric for Comparing Medical Imagin,False,None,0.0
HC053,healthcare,Building medical image classifiers with very limited data using segmentation net,False,None,0.0
HC054,healthcare,Data synthesis and adversarial networks: A review and meta-analysis in cancer im,False,None,0.0
HC055,healthcare,Cross-dimensional transfer learning in medical image segmentation with deep lear,False,None,0.0
HC056,healthcare,Uncertainty-aware multi-view co-training for semi-supervised medical image segme,False,None,0.0
HC057,healthcare,MedP-CLIP: Medical CLIP with Region-Aware Prompt Integration,False,None,0.0
HC058,healthcare,Test-time generative augmentation for medical image segmentation,False,None,0.0
HC059,healthcare,Test-Time Adaptable Neural Networks for Robust Medical Image Segmentation,False,None,0.0
HC060,healthcare,GAN-GA: A Generative Model based on Genetic Algorithm for Medical Image Generati,False,None,0.0
HC061,healthcare,MambaMIM: Pre-training Mamba with State Space Token Interpolation and its Applic,False,None,0.0
HC062,healthcare,Privacy Preserving Image Registration,False,None,0.0
HC063,healthcare,Segment Anything Model for Medical Image Analysis: an Experimental Study,False,None,0.0
HC064,healthcare,A Deep Learning Framework for Unsupervised Affine and Deformable Image Registrat,False,None,0.0
HC065,healthcare,Recurrent Inference Machine for Medical Image Registration,False,None,0.0
HC066,healthcare,A Generic Fundus Image Enhancement Network Boosted by Frequency Self-supervised ,False,None,0.0
HC067,healthcare,Multi-Objective Dual Simplex-Mesh Based Deformable Image Registration for 3D Med,False,None,0.0
HC068,healthcare,Unsupervised anomaly localization in high-resolution breast scans using deep plu,False,None,0.0
HC069,healthcare,VoxelPrompt: A Vision Agent for End-to-End Medical Image Analysis,False,None,0.0
HC070,healthcare,Rethinking Boundary Detection in Deep Learning-Based Medical Image Segmentation,False,None,0.0
HC071,healthcare,A Survey on Incorporating Domain Knowledge into Deep Learning for Medical Image ,False,None,0.0
HC072,healthcare,Attention Mechanisms in Medical Image Segmentation: A Survey,False,None,0.0
HC073,healthcare,Self-Supervised Learning for Medical Image Data with Anatomy-Oriented Imaging Pl,False,None,0.0
HC074,healthcare,A Systematic Benchmarking Analysis of Transfer Learning for Medical Image Analys,False,None,0.0
HC075,healthcare,VerSe: A Vertebrae Labelling and Segmentation Benchmark for Multi-detector CT Im,False,None,0.0
HC076,healthcare,Weakly-Supervised 3D Medical Image Segmentation using Geometric Prior and Contra,False,None,0.0
HC077,healthcare,Learning With Context Feedback Loop for Robust Medical Image Segmentation,False,None,0.0
HC078,healthcare,Anomaly Detection-Inspired Few-Shot Medical Image Segmentation Through Self-Supe,False,None,0.0
HC079,healthcare,CapsNet for Medical Image Segmentation,False,None,0.0
HC080,healthcare,Embracing Imperfect Datasets: A Review of Deep Learning Solutions for Medical Im,False,None,0.0
HC081,healthcare,Medical Image Segmentation based on Deep Active Contour and Mean Curvature Loss ,False,None,0.0
HC082,healthcare,Learning to segment images with classification labels,False,None,0.0
HC083,healthcare,Implicit Anatomical Rendering for Medical Image Segmentation with Stochastic Exp,False,None,0.0
HC084,healthcare,Segment Anything Model for Medical Images?,False,None,0.0
HC085,healthcare,Segmentation Ability Map: Interpret deep features for medical image segmentation,False,None,0.0
HC086,healthcare,Tree-NET: Enhancing 2D Medical Image Segmentation Through Efficient Low-Level Fe,False,None,0.0
HC087,healthcare,Deep learning and its application to medical image segmentation,False,None,0.0
HC088,healthcare,MIScnn: A Framework for Medical Image Segmentation with Convolutional Neural Net,False,None,0.0
HC089,healthcare,Mutual Consistency Learning for Semi-supervised Medical Image Segmentation,False,None,0.0
HC090,healthcare,BayeSeg: Bayesian Modeling for Medical Image Segmentation with Interpretable Gen,False,None,0.0
HC091,healthcare,Resource Optimized Neural Architecture Search for 3D Medical Image Segmentation,False,None,0.0
HC092,healthcare,Boundary-aware Context Neural Network for Medical Image Segmentation,False,None,0.0
HC093,healthcare,HiDiff: Hybrid Diffusion Framework for Medical Image Segmentation,False,None,0.0
HC094,healthcare,SynthA1c: Towards Clinically Interpretable Patient Representations for Diabetes ,False,None,0.0
HC095,healthcare,Towards Reducing Diagnostic Errors with Interpretable Risk Prediction,False,None,0.0
HC096,healthcare,Automated Measurement of Vascular Calcification in Femoral Endarterectomy Patien,False,None,0.0
HC097,healthcare,Patient-Conditioned Adaptive Offsets for Reliable Diagnosis across Subgroups,False,None,0.0
HC098,healthcare,Predicting the Long-Term Outcomes of Biologics in Psoriasis Patients Using Machi,False,None,0.0
HC099,healthcare,Beyond Diagnostic Performance: Revealing and Quantifying Ethical Risks in Pathol,False,None,0.0
HC100,healthcare,Predicting Patient Recovery or Mortality Using Deep Neural Decision Tree and For,False,None,0.0
HC101,healthcare,Interpretation of the Area Under the ROC Curve for Risk Prediction Models,False,None,0.0
HC102,healthcare,Digital Diagnostics: The Potential Of Large Language Models In Recognizing Sympt,False,None,0.0
HC103,healthcare,Systematic analysis reveals key microRNAs as diagnostic and prognostic factors i,False,None,0.0
HC104,healthcare,Risk-Aware Robust Learning: Reducing Clinical Risk under Label Noise in Medical ,False,None,0.0
HC105,healthcare,Deep Learning-based Patient Re-identification Is able to Exploit the Biometric N,False,None,0.0
HC106,healthcare,Leveraging Large Language Model as Simulated Patients for Clinical Education,False,None,0.0
HC107,healthcare,Reduction of Surgical Risk Through the Evaluation of Medical Imaging Diagnostics,False,None,0.0
HC108,healthcare,AGE-MIL: Anchor-Guided Evidence Learning for Patient-Level Prediction,False,None,0.0
HC109,healthcare,LLM-Mini-CEX: Automatic Evaluation of Large Language Model for Diagnostic Conver,False,None,0.0
HC110,healthcare,A Multimodal In Vitro Diagnostic Method for Parkinson's Disease Combining Facial,False,None,0.0
HC111,healthcare,PatientAgentBench: A Benchmark Framework for Evaluating Patient-Facing Health AI,False,None,0.0
HC112,healthcare,Smartphone-based point-of-care lipid blood test performance evaluation compared ,False,None,0.0
HC113,healthcare,LLMs for Cardiovascular Risk Prediction from Structured Clinical Data,False,None,0.0
HC114,healthcare,Reliability-Aware CT-MRI Registration: A Quality Engineering Framework with Stab,False,None,0.0
HC115,healthcare,Predicting breast cancer with AI for individual risk-adjusted MRI screening and ,False,None,0.0
HC116,healthcare,Malignant field signature analysis in biopsy samples at diagnosis identifies let,False,None,0.0
HC117,healthcare,Histopathological Spectrum-Guided Prostate Stratification via Segmentation-Assis,False,None,0.0
HC118,healthcare,Conformal uncertainty quantification to evaluate predictive fairness of foundati,False,None,0.0
HC119,healthcare,Cross-modal linkage risk in clinical vision-language models,False,None,0.0
HC120,healthcare,AdaFuse: Adaptive Multimodal Fusion for Lung Cancer Risk Prediction via Reinforc,False,None,0.0
HC121,healthcare,KAISEN: Reproducible Subgroup Fairness Auditing for Clinical Risk Models,False,None,0.0
HC122,healthcare,Diagnostic performance of deep learning for predicting glioma isocitrate dehydro,False,None,0.0
HC123,healthcare,Artificial Intelligence-Informed Handheld Breast Ultrasound for Screening: A Sys,False,None,0.0
HC124,healthcare,Modeling sepsis progression using hidden Markov models,False,None,0.0
HC125,healthcare,"A Proactive EMR Assistant for Doctor-Patient Dialogue: Streaming ASR, Belief Sta",False,None,0.0
HC126,healthcare,A multiobjective deep learning approach for predictive classification in Neurobl,False,None,0.0
HC127,healthcare,Machine Learning and Glioblastoma: Treatment Response Monitoring Biomarkers in 2,False,None,0.0
HC128,healthcare,Safer Skin Lesion Classification with Global Class Activation Probability Map Ev,False,None,0.0
HC129,healthcare,Lightweight Transformers for Clinical Natural Language Processing,True,9,0.1111
HC130,healthcare,Using Bottleneck Adapters to Identify Cancer in Clinical Notes under Low-Resourc,False,None,0.0
HC131,healthcare,Distinguishing Clinical Sentiment: The Importance of Domain Adaptation in Psychi,False,None,0.0
HC132,healthcare,What Do You See in this Patient? Behavioral Testing of Clinical NLP Models,False,None,0.0
HC133,healthcare,MeDAL: Medical Abbreviation Disambiguation Dataset for Natural Language Understa,False,None,0.0
HC134,healthcare,Teaching NLP outside Linguistics and Computer Science classrooms: Some challenge,False,None,0.0
HC135,healthcare,Publicly Available Clinical BERT Embeddings,False,None,0.0
HC136,healthcare,Adapting Abstract Meaning Representation Parsing to the Clinical Narrative -- th,False,None,0.0
HC137,healthcare,Clinical ModernBERT: An efficient and long context encoder for biomedical text,False,None,0.0
HC138,healthcare,Exploring the Value of Pre-trained Language Models for Clinical Named Entity Rec,False,None,0.0
HC139,healthcare,Before the Labels: How Dataset Construction Shapes Suicidality Detection in Clin,False,None,0.0
HC140,healthcare,Multiple Sclerosis Severity Classification From Clinical Text,False,None,0.0
HC141,healthcare,The NLP Sandbox: an efficient model-to-data system to enable federated and unbia,False,None,0.0
HC142,healthcare,Clinical BERTScore: An Improved Measure of Automatic Speech Recognition Performa,False,None,0.0
HC143,healthcare,Principles from Clinical Research for NLP Model Generalization,False,None,0.0
HC144,healthcare,Implementing a Portable Clinical NLP System with a Common Data Model - a Lisp Pe,False,None,0.0
HC145,healthcare,Accelerating Clinical NLP at Scale with a Hybrid Framework with Reduced GPU Dema,False,None,0.0
HC146,healthcare,Adverse Childhood Experiences Identification from Clinical Notes with Ontologies,False,None,0.0
HC147,healthcare,Initial Investigation of LLM-Assisted Development of Rule-Based Clinical NLP Sys,False,None,0.0
HC148,healthcare,BioClinical ModernBERT: A State-of-the-Art Long-Context Encoder for Biomedical a,False,None,0.0
HC149,healthcare,NOWJ @BioCreative IX ToxHabits: An Ensemble Deep Learning Approach for Detecting,False,None,0.0
HC150,healthcare,PromptMind Team at MEDIQA-CORR 2024: Improving Clinical Text Correction with Err,False,None,0.0
HC151,healthcare,Statistical NLP for Optimization of Clinical Trial Success Prediction in Pharmac,False,None,0.0
HC152,healthcare,CHiRPE: A Step Towards Real-World Clinical NLP with Clinician-Oriented Model Exp,False,None,0.0
HC153,healthcare,SemClinBr -- a multi institutional and multi specialty semantically annotated co,False,None,0.0
HC154,healthcare,A Parameter-Efficient Transfer Learning Approach through Multitask Prompt Distil,False,None,0.0
HC155,healthcare,Automated Detection of Clinical Entities in Lung and Breast Cancer Reports Using,False,None,0.0
HC156,healthcare,On the diminishing return of labeling clinical reports,False,None,0.0
HC157,healthcare,Improving Clinical Document Understanding on COVID-19 Research with Spark NLP,False,None,0.0
HC158,healthcare,Biomedical and Clinical English Model Packages in the Stanza Python NLP Library,False,None,0.0
HC159,healthcare,FMI@SU ToxHabits: Evaluating LLMs Performance on Toxic Habit Extraction in Spani,False,None,0.0
HC160,healthcare,An Open Natural Language Processing Development Framework for EHR-based Clinical,False,None,0.0
HC161,healthcare,Clinical information extraction for Low-resource languages with Few-shot learnin,False,None,0.0
HC162,healthcare,Dilated Convolutional Attention Network for Medical Code Assignment from Clinica,False,None,0.0
HC163,healthcare,A Short Review of Ethical Challenges in Clinical Natural Language Processing,False,None,0.0
HC164,healthcare,Multilingual Clinical NER: Translation or Cross-lingual Transfer?,False,None,0.0
HC165,healthcare,Bidirectional LSTM-CRF for Clinical Concept Extraction,False,None,0.0
HC166,healthcare,Hierarchical Annotation for Building A Suite of Clinical Natural Language Proces,False,None,0.0
HC167,healthcare,Disentangling Ambiguity from Instability in Large Language Models: A Clinical Te,False,None,0.0
HC168,healthcare,An Analysis of Attention over Clinical Notes for Predictive Tasks,False,None,0.0
HC169,healthcare,A Zero-shot and Few-shot Study of Instruction-Finetuned Large Language Models Ap,False,None,0.0
HC170,healthcare,EriBERTa: A Bilingual Pre-Trained Language Model for Clinical Natural Language P,False,None,0.0
HC171,healthcare,Large Language Models are Few-Shot Clinical Information Extractors,False,None,0.0
HC172,healthcare,DR.BENCH: Diagnostic Reasoning Benchmark for Clinical Natural Language Processin,False,None,0.0
HC173,healthcare,Empowering Healthcare Practitioners with Language Models: Structuring Speech Tra,False,None,0.0
HC174,healthcare,SECNLP: A Survey of Embeddings in Clinical Natural Language Processing,False,None,0.0
HC175,healthcare,HealthPrompt: A Zero-shot Learning Paradigm for Clinical Natural Language Proces,False,None,0.0
HC176,healthcare,Natural Language Processing in Biomedicine: A Unified System Architecture Overvi,False,None,0.0
HC177,healthcare,An Introduction to Natural Language Processing Techniques and Framework for Clin,False,None,0.0
HC178,healthcare,A Scoping Review of Publicly Available Language Tasks in Clinical Natural Langua,False,None,0.0
HC179,healthcare,An Interactive Tool for Natural Language Processing on Clinical Text,False,None,0.0
HC180,healthcare,Identifying Symptoms of Delirium from Clinical Narratives Using Natural Language,False,None,0.0
HC181,healthcare,Few-Shot Learning for Clinical Natural Language Processing Using Siamese Neural ,False,None,0.0
HC182,healthcare,Med7: a transferable clinical natural language processing model for electronic h,False,None,0.0
HC183,healthcare,An Empirical Evaluation of Prompting Strategies for Large Language Models in Zer,False,None,0.0
HC184,healthcare,"Natural Language Processing, Sentiment Analysis and Clinical Analytics",False,None,0.0
HC185,healthcare,Classifying Cyber-Risky Clinical Notes by Employing Natural Language Processing,False,None,0.0
HC186,healthcare,Building Safe and Deployable Clinical Natural Language Processing under Temporal,False,None,0.0
HC187,healthcare,Finding Hidden Relationships Between Medical Concepts by Leveraging Metamap and ,False,None,0.0
HC188,healthcare,GGPONC: A Corpus of German Medical Text with Rich Metadata Based on Clinical Pra,False,None,0.0
HC189,healthcare,Exploration of Attention Mechanism-Enhanced Deep Learning Models in the Mining o,False,None,0.0
HC190,healthcare,Exploring Diseases and Syndromes in Neurology Case Reports from 1955 to 2017 wit,False,None,0.0
HC191,healthcare,KPL: Training-Free Medical Knowledge Mining of Vision-Language Models,False,None,0.0
HC192,healthcare,Medical Literature Mining and Retrieval in a Conversational Setting,False,None,0.0
HC193,healthcare,Cross-institution text mining to uncover clinical associations: a case study rel,False,None,0.0
HC194,healthcare,Automated Spelling Correction for Clinical Text Mining in Russian,False,None,0.0
HC195,healthcare,Cross-lingual Argument Mining in the Medical Domain,False,None,0.0
HC196,healthcare,Generation of Synthetic Electronic Medical Record Text,False,None,0.0
HC197,healthcare,Parameter-Efficient Fine-Tuning for Medical Text Summarization: A Comparative St,False,None,0.0
HC198,healthcare,RuBioRoBERTa: a pre-trained biomedical language model for Russian language biome,False,None,0.0
HC199,healthcare,Unsupervised Text Mining of COVID-19 Records,False,None,0.0
HC200,healthcare,EasyNER: A Customizable Easy-to-Use Pipeline for Deep Learning- and Dictionary-b,False,None,0.0
CL001,climate,Multi-Agent Reinforcement Learning and Human Social Factors in Climate Change Mi,True,1,1.0
CL002,climate,Determining feature importance for actionable climate change mitigation policies,True,1,1.0
CL003,climate,"Complexity, economic science and possible economic benefits of climate change mi",True,1,1.0
CL004,climate,Optimal forest rotation age under efficient climate change mitigation,True,1,1.0
CL005,climate,A well-timed switch from local to global agreements accelerates climate change m,True,1,1.0
CL006,climate,Climate Modeling and Bifurcation,True,1,1.0
CL007,climate,Machine Learning Workflows in Climate Modeling: Design Patterns and Insights fro,True,1,1.0
CL008,climate,ClimateLearn: Benchmarking Machine Learning for Weather and Climate Modeling,True,1,1.0
CL009,climate,"The ""teapot in a city"": a paradigm shift in urban climate modeling",True,1,1.0
CL010,climate,AQ-PINNs: Attention-Enhanced Quantum Physics-Informed Neural Networks for Carbon,True,1,1.0
CL011,climate,Using machine learning to parameterize moist convection: potential for modeling ,True,1,1.0
CL012,climate,Sub-seasonal forecasting with a large ensemble of deep-learning weather predicti,True,1,1.0
CL013,climate,Advancing Parsimonious Deep Learning Weather Prediction using the HEALPix Mesh,True,1,1.0
CL014,climate,Dynamical Tests of a Deep-Learning Weather Prediction Model,True,1,1.0
CL015,climate,Assessing the ability of a stretched-grid deep-learning weather prediction model,True,1,1.0
CL016,climate,Contrastive Learning Boosts Deterministic and Generative Models for Weather Data,True,1,1.0
CL017,climate,A Simple Baseline for Adversarial Domain Adaptation-based Unsupervised Flood For,True,1,1.0
CL018,climate,Short-term Streamflow and Flood Forecasting based on Graph Convolutional Recurre,True,1,1.0
CL019,climate,HydroAgent: Formalizing Forecaster Expertise into Skill-Orchestrated Flood Forec,True,1,1.0
CL020,climate,ML for Flood Forecasting at Scale,True,1,1.0
CL021,climate,Frequent Itemset-driven Search for Finding Minimum Node Separators in Complex Ne,True,1,1.0
CL022,climate,Estimating On-road Transportation Carbon Emissions from Open Data of Road Networ,True,1,1.0
CL023,climate,TriHead-GAN: A Generative Adversarial Network with Triple-Head Discriminator for,True,1,1.0
CL024,climate,Connecting Vision and Emissions: A Behavioural AI Approach to Carbon Estimation ,True,1,1.0
CL025,climate,Using reinforcement learning to improve drone-based inference of greenhouse gas ,True,1,1.0
CL026,climate,Speckle Noise Analysis for Synthetic Aperture Radar (SAR) Space Data,True,1,1.0
CL027,climate,Practical Quantum-Classical Feature Fusion for complex data Classification,True,1,1.0
CL028,climate,SPECIAL: Zero-shot Hyperspectral Image Classification With CLIP,True,1,1.0
CL029,climate,EcoCast: A Spatio-Temporal Model for Continual Biodiversity and Climate Risk For,True,1,1.0
CL030,climate,Exploring Physics-Informed Neural Networks for Crop Yield Loss Forecasting,True,1,1.0
CL031,climate,Stochastic Nonlinear Ensemble Modeling and Control for Robot Team Environmental ,True,1,1.0
CL032,climate,Learning Non-Stationary Space-Time Models for Environmental Monitoring,True,1,1.0
CL033,climate,A Survey of Decision-Theoretic Approaches for Robotic Environmental Monitoring,True,1,1.0
CL034,climate,Learning Submodular Objectives for Team Environmental Monitoring,True,1,1.0
CL035,climate,The environmental monitoring system at the COSINE-100 experiment,True,1,1.0
CL036,climate,Enhanced Renewable Energy Forecasting using Context-Aware Conformal Prediction,True,1,1.0
CL037,climate,Load and Renewable Energy Forecasting Using Deep Learning for Grid Stability,True,1,1.0
CL038,climate,Weather Maps as Tokens: Transformers for Renewable Energy Forecasting,True,1,1.0
CL039,climate,Deriving Loss Function for Value-oriented Renewable Energy Forecasting,True,1,1.0
CL040,climate,Feature-driven Improvement of Renewable Energy Forecasting and Trading,True,1,1.0
CL041,climate,Regional climate risk assessment from climate models using probabilistic machine,True,1,1.0
CL042,climate,Scenario-based actuarial climate risk assessment via calibration of the DICE mod,True,1,1.0
CL043,climate,Deep Learning-Driven Downscaling for Climate Risk Assessment of Projected Temper,True,1,1.0
CL044,climate,Probabilistic Projections of Baseline 21st Century CO$_2$ Emissions Using a Simp,True,1,1.0
CL045,climate,Evidential Deep Learning for Probabilistic Modelling of Extreme Storm Events,True,1,1.0
CL046,climate,"AI, Climate, and Transparency: Operationalizing and Improving the AI Act",True,1,1.0
CL047,climate,"AI, Climate, and Regulation: From Data Centers to the AI Act",True,1,1.0
CL048,climate,A Generative AI-Driven Reliability Layer for Action-Oriented Disaster Resilience,True,1,1.0
CL049,climate,Climate in a Bottle: Towards a Generative Foundation Model for the Kilometer-Sca,True,1,1.0
CL050,climate,Beyond the Training Data: Confidence-Guided Mixing of Parameterizations in a Hyb,True,1,1.0
CL051,climate,Active Amplification of the Terrestrial Albedo to Mitigate Climate Change: An Ex,False,None,0.0
CL052,climate,Fragility Modeling of Power Grid Infrastructure for Addressing Climate Change Ri,False,None,0.0
CL053,climate,"Avoiding the ""Great Filter"": An Assessment of Climate Change Solutions and Combi",False,None,0.0
CL054,climate,Hybrid physics-based and data-driven modeling with calibrated uncertainty for li,False,None,0.0
CL055,climate,Overcoming the disconnect between energy system and climate modeling,False,None,0.0
CL056,climate,IPSL-AID: Generative Diffusion Models for Climate Downscaling from Global to Reg,False,None,0.0
CL057,climate,EarthNet2021: A novel large-scale dataset and challenge for forecasting localize,False,None,0.0
CL058,climate,Aligning long-term climate mitigation with enhanced methane action,False,None,0.0
CL059,climate,Power Grid Cascading Failure Mitigation by Reinforcement Learning,False,None,0.0
CL060,climate,"Detection, attribution, and modeling of climate change: key open issues",False,None,0.0
CL061,climate,"The Reality of Climate Change: Evidence, Impacts and Engineering Solutions",False,None,0.0
CL062,climate,Augmented CARDS: A machine learning approach to identifying triggers of climate ,False,None,0.0
CL063,climate,Impacts of Climate Change on Photovoltaic Potential in Africa,False,None,0.0
CL064,climate,Robustness of AI-based weather forecasts in a changing climate,False,None,0.0
CL065,climate,The land use-climate change-biodiversity nexus in European islands stakeholders,False,None,0.0
CL066,climate,Tackling extreme urban heat: a machine learning approach to assess the impacts o,False,None,0.0
CL067,climate,Analyzing Regional Impacts of Climate Change using Natural Language Processing T,False,None,0.0
CL068,climate,Climate Change and Future Food Security: Predicting the Extent of Cropland Gain ,False,None,0.0
CL069,climate,Reinforcement Learning for Wildfire Mitigation in Simulated Disaster Environment,False,None,0.0
CL070,climate,Fingerprinting Heatwaves and Cold Spells and Assessing Their Response to Climate,False,None,0.0
CL071,climate,Emergent risks in the Mt. Everest region in the time of anthropogenic climate ch,False,None,0.0
CL072,climate,"Mapping global offshore wind wake losses, layout optimisation potential, and cli",False,None,0.0
CL073,climate,Offshore wind energy climate projection using UPSCALE climate data under the RCP,False,None,0.0
CL074,climate,Climate Change Impact on Agricultural Land Suitability: An Interpretable Machine,False,None,0.0
